Type to search items...,Tapez pour rechercher des articles...,
Type: {0},Type : {0},
UOM,Unité,
UOM locked (barcode item),UDM verrouillée (article code-barres),
Unable to connect to server. Check your internet connection.,Impossible de se connecter au serveur. Vérifiez votre connexion internet.,
Unable to load POS Profile {0},Impossible de charger le profil POS {0},
Unavailable,Indisponible,
Unit,Unité,
Unit changed to {0},Unité changée en {0},
Unit of Measure,Unité de mesure,
Unknown,Inconnu,
Unlimited,Illimité,
Unlock,Déverrouiller,
Unpaid,Impayé,
Unpaid ({0}),Impayé ({0}),
Until {0},Jusqu'au {0},
Update,Mettre à jour,
Update Global Price,Mettre à jour le prix global,
Update Item,Mettre à jour l'article,
Update the promotion details below,Mettez à jour les détails de la promotion ci-dessous,
Upload,Télécharger,
Urgent,Urgent,
Use Delivery Charges,Utiliser les frais de livraison,
Use Exact Amount for Non-Cash,Utiliser le montant exact pour le non-espèces,
Use Image,Utiliser l'image,
Use Limit Search,Utiliser la limite de recherche,
Use Percentage Discount,Utiliser la remise en pourcentage,
Use QTY Input,Utiliser la saisie de quantité,
Use Runner,Utiliser le Runner,
Used,Utilisé,
Used: {0},Utilisé : {0},
Used: {0}/{1},Utilisé : {0}/{1},
User,Utilisateur,
User ID / Email,Identifiant / E-mail,
User is disabled,L'utilisateur est désactivé,
User must have a company assigned,L'utilisateur doit avoir une société assignée,
User {} has been disabled. Please select valid user/cashier,L'utilisateur {} a été désactivé. Veuillez sélectionner un utilisateur/caissier valide,
User: {0},Utilisateur : {0},
Valid From,Valide à partir du,
Valid From date cannot be after Valid Until date,La date de début de validité ne peut pas être postérieure à la date de fin de validité,
Valid Until,Valide jusqu'au,
Valid Upto,Valide jusqu'au,
Valid until,Valide jusqu'au,
Validation Error,Erreur de validation,
Valider,Valider,
Validity & Usage,Validité et utilisation,
Validity (Months),Validité (mois),
Validity and Usage,Validité et utilisation,
Value,Valeur,
Velocity Rank,Rang de vélocité,
Verification Token,Jeton de vérification,
Verified,Vérifié,
Verifying...,Vérification...,
View,Voir,
View Details,Voir les détails,
View Shift,Voir la session,
View all available offers,Voir toutes les offres disponibles,
View and update coupon information,Voir et mettre à jour les informations du coupon,
View cart,Voir le panier,
View cart with {0} items,Voir le panier avec {0} articles,
View current shift details,Voir les détails de la session en cours,
View draft invoices,Voir les brouillons de factures,
View invoice history,Voir l'historique des factures,
View items,Voir les articles,
View pricing rule details (read-only),Voir les détails de la règle de tarification (lecture seule),
Waiting,En attente,
Waiting for items,En attente d'articles,
Waiting for payment on terminal...,En attente du paiement sur le terminal...,
Walk-in,Sans réservation,
Walk-in Customer,Client de passage,
Wall,Mur,
Wallee integration is not available on this instance.,L'intégration Wallee n'est pas disponible sur cette instance.,
Wallet,Portefeuille,
Wallet & Loyalty,Portefeuille & fidélité,
Wallet Account,Compte portefeuille,
Wallet Account must be a Receivable type account,Le compte portefeuille doit être un compte de type Créances,
Wallet Balance Error,Erreur de solde du portefeuille,
Wallet Credit: {0},Crédit portefeuille : {0},
Wallet Debit: {0},Débit portefeuille : {0},
Wallet Transaction,Transaction portefeuille,
Wallet is required,Le portefeuille est requis,
"Wallet reversal for return {0} against {1}: returned {2}, reversed {3}","Annulation portefeuille pour le retour {0} sur {1} : retourné {2}, annulé {3}",
Wallet {0} does not have an account configured,Le portefeuille {0} n'a pas de compte configuré,
Wallet {0} is not active,Le portefeuille {0} n'est pas actif,
Warehouse,Entrepôt,
Warehouse Selection,Sélection d'entrepôt,
Warehouse is required,L'entrepôt est requis,
Warehouse not set,Entrepôt non défini,
Warehouse not set in POS Profile {0},Entrepôt non défini dans le profil POS {0},
Warehouse updated but failed to reload stock. Please refresh manually.,Entrepôt mis à jour mais échec du rechargement du stock. Veuillez actualiser manuellement.,
Warehouse updated successfully,Entrepôt mis à jour avec succès,
"Warehouse {0} belongs to {1}, but POS Profile belongs to {2}","L'entrepôt {0} appartient à {1}, mais le profil POS appartient à {2}",
Warehouse {0} is disabled,L'entrepôt {0} est désactivé,
Warning: Some credit journal entries may not have been cancelled. Please check manually.,Avertissement : Certaines écritures de crédit n'ont peut-être pas été annulées. Veuillez vérifier manuellement.,
Website Manager,Gestionnaire du site web,
Wednesday,Mercredi,
Welcome,Bienvenue,
Welcome to Neopos,Bienvenue sur Neopos,
Welcome to Neopos!,Bienvenue sur Neopos !,
Welcome! Please place your order at the counter.,Bienvenue ! Veuillez passer votre commande au comptoir.,
"When enabled, POS will start in restaurant mode by default","Lorsque activé, la caisse démarrera en mode restaurant par défaut",
"When enabled, displayed prices include tax. When disabled, tax is calculated separately. Changes apply immediately to your cart when you save.","Lorsqu'activé, les prix affichés incluent les taxes. Lorsque désactivé, les taxes sont calculées séparément. Les modifications s'appliquent immédiatement à votre panier lors de l'enregistrement.",
"When enabled, non-cash payments (card, bank transfer) require exact amount. Cash payments can still have change. Cannot be used with Credit Sale or Partial Payment.","Lorsque activé, les paiements non-espèces (carte, virement) nécessitent le montant exact. Les paiements en espèces peuvent toujours avoir de la monnaie. Ne peut pas être utilisé avec la vente à crédit ou le paiement partiel.",
"When gift card amount exceeds invoice total, keep the remaining balance on the card for future use.","Lorsque le montant de la carte cadeau dépasse le total de la facture, conserver le solde restant sur la carte pour une utilisation future.",
"When set, cashiers can withdraw cash at closing. The remaining balance is suggested as the next opening amount.","Lorsque défini, les caissiers peuvent retirer des espèces à la clôture. Le solde restant est suggéré comme montant d'ouverture suivant.",
Where to find the password?,Où trouver le mot de passe ?,
Whether guest orders go straight to kitchen or need server confirmation,Si les commandes invités vont directement en cuisine ou nécessitent la validation du serveur,
Width,Largeur,
Width (mm),Largeur (mm),
Will apply when eligible,S'appliquera si éligible,
Window,Fenêtre,
Withdraw,Retirer,
Withdraw cash from the register. The remaining amount will be suggested as opening balance for the next shift.,Retirer des espèces de la caisse. Le montant restant sera suggéré comme solde d'ouverture pour le prochain service.,
Withdrawal amount cannot exceed the counted cash amount.,Le montant du retrait ne peut pas dépasser le montant d'espèces compté.,
Withdrawal template has no accounts configured,Le modèle de retrait n'a aucun compte configuré,
Workflow,Workflow,
Workflow Name,Nom du flux de travail,
Workflow Override,Remplacement du flux de travail,
Workflow Steps,Étapes du flux de travail,
Workflow created,Workflow créé,
Workflow deleted,Workflow supprimé,
Workflow name (e.g. Fast Bar),Nom du workflow (ex. Bar rapide),
Workflow saved,Workflow enregistré,
Workflow {0} is already set as default. Only one default workflow is allowed.,Le workflow {0} est déjà défini par défaut. Un seul workflow par défaut est autorisé.,
Workflows,Workflows,
Write Off,Perte/Écart,
Write Off Change,Passer en pertes la monnaie,
Write off small change amounts,Passer en pertes les petits montants de monnaie,
Write-off amount {0} exceeds limit {1},Le montant de perte {0} dépasse la limite {1},
"Yes, select","Oui, sélectionner",
"Yes, update all cards","Oui, mettre à jour toutes les cartes",
Yesterday,Hier,
You already have an open shift: {0},Vous avez déjà une session ouverte : {0},
You are disabling this item. Apply to all cards or just this one?,Vous désactivez cet article. Appliquer à toutes les cartes ou celle-ci uniquement ?,
You are enabling this item. Apply to all cards or just this one?,Vous activez cet article. Appliquer à toutes les cartes ou celle-ci uniquement ?,
You are offline,Vous êtes hors ligne,
You are trying to return more quantity for item {0} than was sold.,Vous essayez de retourner une quantité supérieure à celle vendue pour l'article {0}.,
"You can filter by either Item Group or Brand, not both at the same time.","Vous pouvez filtrer par groupe d'articles ou par marque, mais pas les deux en même temps.",
You can now start making sales,Vous pouvez maintenant commencer à faire des ventes,
You changed the global price. Do you also want to update the price on all other cards that use this item?,Vous avez changé le prix global. Souhaitez-vous aussi mettre à jour le prix sur toutes les autres cartes utilisant cet article ?,
You don't have access to this POS Profile,Vous n'avez pas accès à ce profil POS,
You don't have permission to add payments to this invoice,Vous n'avez pas la permission d'ajouter des paiements à cette facture,
You don't have permission to create coupons,Vous n'avez pas la permission de créer des coupons,
You don't have permission to create customers,Vous n'avez pas la permission de créer des clients,
You don't have permission to create customers. Contact your administrator.,Vous n'avez pas la permission de créer des clients. Contactez votre administrateur.,
You don't have permission to create items,Vous n'avez pas la permission de créer des articles,
You don't have permission to create or modify promotions,Vous n'avez pas la permission de créer ou modifier des promotions,
You don't have permission to create promotions,Vous n'avez pas la permission de créer des promotions,
You don't have permission to delete promotions,Vous n'avez pas la permission de supprimer des promotions,
You don't have permission to email this invoice,Vous n'avez pas la permission d'envoyer cette facture par e-mail,
You don't have permission to update this POS Profile,Vous n'avez pas la permission de mettre à jour ce profil POS,
You don't have permission to view promotions,Vous n'avez pas la permission de voir les promotions,
You don't have permission to view this invoice,Vous n'avez pas la permission de voir cette facture,
You have already used this referral code,Vous avez déjà utilisé ce code de parrainage,
You have an active shift open. Would you like to:,Vous avez une session active ouverte. Souhaitez-vous :,
You have an open shift. Would you like to resume it or close it and open a new one?,Vous avez une session ouverte. Souhaitez-vous la reprendre ou la fermer et en ouvrir une nouvelle ?,
You have less than expected.,Vous avez moins que prévu.,
You have more than expected.,Vous avez plus que prévu.,
You have unsaved changes. Do you want to save before leaving?,Vous avez des modifications non enregistrées. Voulez-vous enregistrer avant de quitter ?,
You need to open a shift before you can start making sales.,Vous devez ouvrir une session avant de pouvoir commencer à vendre.,
You will be logged out of Neopos,Vous serez déconnecté de Neopos,
You will be redirected to the Neoffice back-office.,Vous allez être redirigé vers le back-office Neoffice.,
Your Name,Votre nom,
Your Order,Votre commande,
Your Shift is Still Open!,Votre session est toujours ouverte !,
Your cart doesn't meet the requirements for this offer.,Votre panier ne remplit pas les conditions de cette offre.,
Your cart is empty,Votre panier est vide,
Your details,Vos coordonnées,
Your items will appear here as they are scanned,Vos articles apparaîtront ici au fur et à mesure du scan,
Your name,Votre nom,
Your order has been sent to the kitchen. You can continue browsing the menu.,Votre commande a été envoyée en cuisine. Vous pouvez continuer à parcourir le menu.,
Your order number,Votre numéro de commande,
Your payment has been recorded.,Votre paiement a été enregistré.,
Your payment of {0} has been recorded.,Votre paiement de {0} a été enregistré.,
Your point of sale system is ready to use.,Votre système de point de vente est prêt à l'emploi.,
"Your reservation has been cancelled:

Name: {0}
Date: {1}
Time: {2}","Votre réservation a été annulée :

Nom : {0}
Date : {1}
Heure : {2}",
"Your reservation has been confirmed:

Name: {0}
Date: {1}
Time: {2}
Guests: {3}","Votre réservation a été confirmée :

Nom : {0}
Date : {1}
Heure : {2}
Convives : {3}",
Zoom in,Zoomer,
Zoom out,Dézoomer,
ardoise,ardoise,
articles,articles,
at,à,
bistrot,bistrot,
comm.,comm.,
courses,formules,
courses selected,formules sélectionnées,
days,jours,
default,par défaut,
discount ({0}),remise ({0}),
dotted,pointillé,
"e.g. ""Summer Holiday 2019 Offer 20""","ex. ""Offre vacances d'été 2019 - 20""",
e.g. All our products are fresh,ex. Tous nos produits sont frais,
e.g. Bank deposit ref #123,ex. Réf. dépôt bancaire #123,
"e.g. Desserts, Boissons...","ex. Desserts, Boissons...",
"e.g. Kitchen, Bar","ex. Cuisine, Bar",
e.g. Main Hall,ex. Salle principale,
e.g. Pizza 4 fromages,ex. Pizza 4 fromages,
e.g. Table 5,ex. Table 5,
"e.g., 20",ex. 20,
"e.g., Summer Sale 2025",ex. Soldes d'été 2025,
"e.g., Summer Sale Coupon 2025",ex. Coupon soldes d'été 2025,
elegant,élégant,
fewer seats than guests,moins de places que de convives,
guests,convives,
in 1 warehouse,dans 1 entrepôt,
in {0} warehouses,dans {0} entrepôts,
incl. {0} tax,incl. {0} taxe,
inline,en ligne,
item,article,
items,articles,
items cached,articles en cache,
max,max,
modern,moderne,
of {0},sur {0},
of {0},sur {0},
optional,optionnel,
or,ou,
p,p,
per {0},par {0},
person,personne,
pts,pts,
restaurant,restaurant,
right,droite,
takeaway,à emporter,
tips,pourboires,
today,aujourd'hui,
unique e.g. SAVE20  To be used to get discount,unique ex. SAVE20  À utiliser pour obtenir une remise,
variant,variante,
variants,variantes,
your@email.com,votre@email.com,
{0} ({1}) added to cart,{0} ({1}) ajouté au panier,
{0} OFF,{0} de réduction,
{0} Pending Invoice(s),{0} facture(s) en attente,
{0} added to cart,{0} ajouté au panier,
{0} and {1} are mandatory,{0} et {1} sont obligatoires,
{0} applied successfully,{0} appliqué avec succès,
{0} created and selected,{0} créé et sélectionné,
{0} entries,{0} entrées,
{0} failed,{0} échoué,
{0} free item(s) included,{0} article(s) gratuit(s) inclus,
{0} gift cards have been created,{0} cartes cadeaux ont été créées,
{0} hours ago,il y a {0} heures,
{0} invoice - {1} outstanding,{0} facture - {1} en attente,
{0} invoice(s) failed to sync,{0} facture(s) n'ont pas pu être synchronisée(s),
{0} invoice(s) synced successfully,{0} facture(s) synchronisée(s) avec succès,
{0} invoices,{0} factures,
{0} invoices - {1} outstanding,{0} factures - {1} en attente,
{0} is mandatory,{0} est obligatoire,
{0} item(s),{0} article(s),
{0} item(s) selected,{0} article(s) sélectionné(s),
{0} items,{0} articles,
{0} items found,{0} articles trouvés,
{0} minutes ago,il y a {0} minutes,
{0} of {1} customers,{0} sur {1} clients,
{0} off {1},{0} de réduction sur {1},
{0} paid,{0} payé,
{0} payments,{0} paiements,
{0} reserved,{0} réservé(s),
{0} returns,{0} retours,
{0} selected,{0} sélectionné(s),
{0} settings applied immediately,{0} paramètres appliqués immédiatement,
{0} updated,{0} mis à jour,
{0} {1} {2}h {3}m,{0} {1} {2}h {3}m,
{0}% OFF,{0}% de réduction,
{0}% off {1},{0}% de réduction sur {1},
{0}: maximum {1},{0} : maximum {1},
{0}h {1}m,{0}h {1}m,
{0}m,{0}m,
{0}m ago,il y a {0}m,
{0}s ago,il y a {0}s,
~15 KB per sync cycle,~15 Ko par cycle de synchronisation,
~{0} MB per hour,~{0} Mo par heure,
"• Use ↑↓ to navigate, Enter to select","• Utilisez ↑↓ pour naviguer, Entrée pour sélectionner",
⚠️ Payment total must equal refund amount,⚠️ Le total du paiement doit égaler le montant du remboursement,
⚠️ Payment total must equal refundable amount,⚠️ Le total du paiement doit égaler le montant remboursable,
⚠️ {0} already returned,⚠️ {0} déjà retourné,
✓ Balanced,✓ Équilibré,
✓ Connection successful: {0},✓ Connexion réussie : {0},
✓ Shift Closed,✓ Session fermée,
✓ Shift closed successfully,✓ Session fermée avec succès,
✗ Connection failed: {0},✗ Échec de la connexion : {0},
POS Legacy,POS historique,
